date,symbol,side,units,price,value,cost,reason
2023-02-15,POWERGRID,sell,914.6604719405307,159.9375,146288.50923098862,292.5770184619773,rebalance
2023-02-15,UFLEX,sell,216.67852032959453,490.0,106172.47496150133,212.34494992300267,rebalance
2023-02-15,COALINDIA,buy,11.275170979589118,211.0,2379.061076693304,4.7581221533866085,rebalance
2023-02-15,JKPAPER,buy,340.9578782333607,386.0,131609.74099807724,263.21948199615446,rebalance
2023-02-15,M&M,buy,96.47393417246535,1364.2,131609.74099807724,263.21948199615446,rebalance
2023-02-15,MAHSEAMLES,buy,44.822398140497846,324.55,14547.109316498576,29.09421863299715,rebalance
2023-02-15,SHRIPISTON,buy,203.57268522517748,646.5,131609.74099807724,263.21948199615446,rebalance
2023-02-15,STARPAPER,buy,78.47409689565224,171.8,13481.849846673056,26.96369969334611,rebalance
2023-06-01,COALINDIA,sell,626.1475920264978,230.4,144264.4052029051,288.5288104058102,rebalance
2023-06-01,GESHIP,sell,19.35405219099708,690.0,13354.296011787985,26.70859202357597,rebalance
2023-06-01,ITC,sell,18.795993043977095,447.0,8401.808890657761,16.803617781315523,rebalance
2023-06-01,JKPAPER,sell,340.9578782333607,331.55,113044.58452827075,226.0891690565415,rebalance
2023-06-01,MAHSEAMLES,sell,81.83755837730216,450.05,36830.99314770484,73.66198629540968,rebalance
2023-06-01,NTPC,sell,795.9426678984173,173.6,138175.64714716523,276.35129429433044,rebalance
2023-06-01,SHRIPISTON,sell,203.57268522517748,785.375,159880.89765872376,319.76179531744754,rebalance
2023-06-01,STARPAPER,sell,768.7633808101082,180.5,138761.79023622454,277.52358047244905,rebalance
2023-06-01,ANANDRATHI,buy,677.800424788087,215.0,145727.0913294387,291.4541826588774,rebalance
2023-06-01,ANDHRAPAP,buy,110.21139345233676,89.17000000000002,9827.549954144872,19.655099908289742,rebalance
2023-06-01,HGINFRA,buy,160.84667917156588,906.0,145727.0913294387,291.4541826588774,rebalance
2023-06-01,INDRAMEDCO,buy,1632.7965415063159,89.25,145727.0913294387,291.4541826588774,rebalance
2023-06-01,M&M,buy,14.392239174443365,1319.0,18983.363471090797,37.966726942181594,rebalance
2023-06-01,NCC,buy,1222.542712495291,119.2,145727.0913294387,291.4541826588774,rebalance
2023-06-01,ZYDUSLIFE,buy,290.1196323500671,502.3,145727.0913294387,291.4541826588774,rebalance
2023-08-16,ANANDRATHI,sell,677.800424788087,358.3125,242864.3647068814,485.72872941376284,rebalance
2023-08-16,ANDHRAPAP,sell,1640.3385836218474,83.09,136295.7329131393,272.59146582627864,rebalance
2023-08-16,GESHIP,sell,212.04083900188778,730.0,154789.81247137807,309.57962494275614,rebalance
2023-08-16,INDRAMEDCO,sell,488.4385403402653,158.0,77173.28937376192,154.34657874752384,rebalance
2023-08-16,ITC,sell,327.3113622176792,451.0,147617.42436017332,295.23484872034663,rebalance
2023-08-16,MAHSEAMLES,sell,325.0931650067828,479.0,155719.62603824894,311.4392520764979,rebalance
2023-08-16,NCC,sell,56.03584679054273,155.0,8685.556252534123,17.371112505068247,rebalance
2023-08-16,ZYDUSLIFE,sell,7.606250812198368,640.0,4868.000519806956,9.736001039613912,rebalance
2023-08-16,BHARTIARTL,buy,207.00167620138538,870.0,180091.4582952053,360.18291659041057,rebalance
2023-08-16,HGINFRA,buy,29.620978859914565,948.7,28101.42264440095,56.2028452888019,rebalance
2023-08-16,M&M,buy,5.087120932215527,1559.05,7931.075889370616,15.862151778741232,rebalance
2023-08-16,PRAKASH,buy,2001.0162032800588,90.0,180091.4582952053,360.18291659041057,rebalance
2023-08-16,TMPV,buy,296.8377423688895,606.7,180091.4582952053,360.18291659041057,rebalance
2023-08-16,VENUSPIPES,buy,130.2179741830841,1383.0,180091.4582952053,360.18291659041057,rebalance
